Subject,Sentence,Label
economic," Imports are the goods and services that are produced abroad and then sold domestically .","  B-Term  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
economic," The size of total production in an economy is measured by the gross domestic product ( GDP ) .","  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O  O  O  B-Term  I-Term  I-Term  I-Term  O  B-Alias-Term  O  O"
economic," 4339 . Economists use the term opportunity cost to indicate what must be given up to obtain something that is desired .","  O  O  O  O  O  O  B-Term  I-Term  O  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
economic," 4348 . This pattern is common enough that it has been given a name : the law of diminishing returns , which holds that as additional increments of resources are added to a certain purpose , the marginal benefit from those additional increments will decline .","  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  B-Term  I-Term  I-Term  I-Term  I-Term  O  O  O  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
economic," 4351 . Allocative efficiency means that the particular mix of goods a society produces represents the combination that society most desires .","  O  O  B-Term  I-Term  O  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
economic," 4363 . Price elasticity is the ratio between the percentage change in the quantity demanded ( Qd ) or supplied ( Qs ) and the corresponding percent change in price .","  O  O  B-Term  I-Term  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
economic," The price elasticity of demand is the percentage change in the quantity demanded of a good or service divided by the percentage change in the price .","  B-Term  I-Term  I-Term  I-Term  I-Term  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
economic," The price elasticity of supply is the percentage change in quantity supplied divided by the percentage change in price .","  B-Term  I-Term  I-Term  I-Term  I-Term  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
economic," 4366 . An elastic demand or elastic supply is one in which the elasticity is greater than one , indicating a high responsiveness to changes in price .","  O  O  B-Term  I-Term  I-Term  O  B-Term  I-Term  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
economic," Elasticities that are less than one indicate low responsiveness to price changes and correspond to inelastic demand or inelastic supply .","  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O  O  O  B-Term  I-Term  O  B-Term  I-Term  O"
economic," Unitary elasticities indicate proportional responsiveness of either demand or supply , as summarized in [ link ] .","  B-Term  I-Term  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O  O  O  O  O  O  O  O"
economic," 4372 . Zero elasticity or perfect inelasticity , as depicted in [ link ] refers to the extreme case in which a percentage change in price , no matter how large , results in zero change in quantity .","  O  O  B-Term  I-Term  O  B-Alias-Term  I-Alias-Term  O  O  O  O  O  O  O  O  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
economic," The analysis , or manner , of how the burden of a tax is divided between consumers and producers is called tax incidence .","  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O  O  B-Term  I-Term  O"
economic," The term “ cross - price ” refers to the idea that the price of one good is affecting the quantity demanded of a different good .","  O  O  O  B-Term  I-Term  I-Term  O  O  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
economic," A firm ( or business ) combines inputs of labor , capital , land , and raw or finished component materials to produce outputs .","  B-Term  I-Term  O  O  B-Alias-Term  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
economic," Explicit costs are out - of - pocket costs , that is , payments that are actually made .","  B-Term  I-Term  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
economic," Economic profit is total revenue minus total cost , including both explicit and implicit costs .","  B-Term  I-Term  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
economic," 4390 . Fixed costs are expenditures that do not change regardless of the level of production , at least not in the short term .","  O  O  B-Term  I-Term  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
economic," 4393 . Average total cost ( sometimes referred to simply as average cost ) is total cost divided by the quantity of output .","  O  O  B-Term  I-Term  I-Term  O  O  O  O  O  O  B-Alias-Term  I-Alias-Term  O  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
economic," 4402 . Finally , the right - hand portion of the long - run average cost curve , running from output level Q4 to Q5 , shows a situation where , as the level of output and the scale rises , average costs rise as well .","  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
economic," 4405 . What a buyer pays for a unit of the specific good or service is called price .","  O  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O  O  B-Term  O"
economic," The total number of units purchased at that price is called the quantity demanded .","  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O  O  B-Term  I-Term  I-Term  O"
economic," 4411 . When economists talk about supply , they mean the amount of some good or service a producer is willing to supply at each price .","  O  O  O  O  O  O  B-Term  O  O  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
economic," Price is what the producer receives for selling one unit of a good or service .","  B-Term  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
economic," A supply schedule is a table , like [ link ] , that shows the quantity supplied at a range of different prices .","  B-Term  I-Term  I-Term  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
economic," 4417 . The point where the supply curve ( S ) and the demand curve ( D ) cross , designated by point E in [ link ] , is called the equilibrium .","  O  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O  O  O  O  O  O  O  O  O  O  O  O  B-Term  I-Term  O"
economic," The equilibrium price is the only price where the plans of consumers and the plans of producers agree — that is , where the amount of the product consumers want to buy ( quantity demanded ) is equal to the amount producers want to sell ( quantity supplied ) . This common quantity is called the equilibrium quantity .","  B-Term  I-Term  I-Term  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O  B-Term  I-Term  O  O  O  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O  B-Term  I-Term  O  O  B-Referential-Definition  I-Referential-Definition  I-Referential-Definition  O  O  B-Term  I-Term  I-Term  O"
economic," 4420 . When the price is below equilibrium , there is excess demand , or a shortage — that is , at the given price the quantity demanded , which has been stimulated by the lower price , now exceeds the quantity supplied , which had been depressed by the lower price .","  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  B-Term  I-Term  O  O  O  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
economic," 4423 . The assumption behind a demand curve or a supply curve is that no relevant economic factors , other than the product ’s price , are changing .","  O  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
economic," According to the law of demand , a higher rate of return ( that is , a higher price ) will decrease the quantity demanded .","  O  O  B-Term  I-Term  I-Term  I-Term  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
economic," In a budget constraint line , the quantity of one good is measured on the horizontal axis and the quantity of the other good is measured on the vertical axis .","  O  B-Term  I-Term  I-Term  I-Term  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
economic," The third column shows marginal utility , which is the additional utility provided by one additional unit of consumption .","  O  O  O  O  B-Term  I-Term  O  O  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
economic," The substitution effect occurs when a price changes and consumers have an incentive to consume less of the good with a relatively higher price and more of the good with a relatively lower price .","  B-Term  I-Term  I-Term  O  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
economic," The income effect is that a higher price means , in effect , the buying power of income has been reduced ( even though actual income has not changed ) , which leads to buying less of the good ( when the good is normal ) .","  B-Term  I-Term  I-Term  O  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
economic," So , behavioral economics seeks to enrich the understanding of decision - making by integrating the insights of psychology into economics .","  O  O  B-Term  I-Term  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
economic," 4477 . Industries differ from one another in terms of how many sellers there are in a specific market , how easy or difficult it is for a new firm to enter , and the type of products that are sold .","  O  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
economic," 4489 . For an increasing cost industry , as the market expands , the old and new firms experience increases in their costs of production , which makes the new zero - profit level intersect at a higher price than before .","  O  O  O  B-Term  I-Term  I-Term  I-Term  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
economic," One is natural monopoly , where the barriers to entry are something other than legal prohibition .","  O  O  B-Term  I-Term  O  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
economic," The other is legal monopoly , where laws prohibit ( or severely limit ) competition .","  O  O  O  B-Term  I-Term  O  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
economic," A patent gives the inventor the exclusive legal right to make , use , or sell the invention for a limited time ; in the United States , exclusive patent rights last for 20 years .","  B-Term  I-Term  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
economic," One method is known as predatory pricing , in which a firm uses the threat of sharp price cuts to discourage competition .","  O  O  O  O  O  B-Term  I-Term  O  O  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
economic," If you recall , price takers are firms that have no market power .","  O  O  O  O  B-Term  I-Term  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
economic," Oligopolistic markets are those dominated by a small number of firms .","  B-Term  I-Term  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
economic," A zero economic profit means the firm ’s accounting profit is equal to what its resources could earn in their next best use .","  B-Term  I-Term  I-Term  I-Term  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
economic," Oligopoly arises when a small number of large firms have all or most of the sales in an industry .","  B-Term  O  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
economic," When firms act together in this way to reduce output and keep prices high , it is called collusion .","  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O  O  O  O  B-Term  O"
economic," A group of firms that have a formal agreement to collude to produce the monopoly output and sell at the monopoly price is called a cartel .","  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O  O  B-Term  I-Term  O"
economic," [ link ] shows the prisoner ’s dilemma for a two - firm oligopoly — known as a duopoly .","  O  O  O  O  O  O  O  O  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O  O  O  B-Term  I-Term  O"
economic," 4537 . One example of the pressure these firms can exert on one another is the kinked demand curve , in which competing oligopoly firms commit to match price cuts , but not price increases .","  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  B-Term  I-Term  I-Term  I-Term  O  O  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
economic," When one firm purchases another , it is called an acquisition .","  O  B-Definition  I-Definition  I-Definition  I-Definition  O  O  O  O  B-Term  I-Term  O"
economic," 4543 . In many cases , these large firms were organized in the legal form of a “ trust , ” in which a group of formerly independent firms were consolidated together by mergers and purchases , and a group of “ trustees ” then ran the companies as if they were a single firm .","  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  B-Term  I-Term  I-Term  I-Term  O  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
economic," An early tool was the concentration ratio , which measures what share of the total sales in the industry are accounted for by the largest firms , typically the top four to eight firms .","  O  O  O  O  B-Term  I-Term  I-Term  O  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
economic," Say that the market for replacing broken automobile windshields in a certain city has 18 firms with the market shares shown in [ link ] , where the market share is each firm ’s proportion of total sales in that market .","  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  B-Term  I-Term  I-Term  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
economic," 4552 . Antitrust law includes rules against restrictive practices — practices that do not involve outright agreements to raise price or to reduce the quantity produced , but that might have the effect of reducing competition .","  O  O  B-Term  I-Term  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
economic," 4555 . Tying sales happen when a customer is required to buy one product only if the customer also buys a second product .","  O  O  B-Term  I-Term  O  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
economic," The United States carried out a great policy experiment — the deregulation discussed in Monopoly — removing government controls over prices and quantities produced in airlines , railroads , trucking , intercity bus travel , natural gas , and bank interest rates .","  O  O  O  O  O  O  O  O  O  O  B-Term  I-Term  O  O  O  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
economic," 4567 . The collapse of the markets for these assets precipitated the financial crisis and led to the failure of Lehman Brothers , a major investment bank , numerous large commercial banks , such as Wachovia , and even the Federal National Mortgage Corporation ( Fannie Mae ) , which had to be nationalized — that is , taken over by the federal government .","  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  B-Term  O  O  O  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
economic," 4570 . The effect of a market exchange on a third party who is outside or “ external ” to the exchange is called an externality .","  O  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O  O  B-Term  I-Term  O"
economic," The social costs include the private costs of production incurred by the company and the external costs of pollution that are passed on to society .","  B-Term  I-Term  I-Term  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
economic," When there is market failure , the private market fails to achieve efficient output , because either firms do not account for all costs incurred in the production of output and/or consumers do not account for all benefits obtained ( a positive externality ) .","  O  O  O  B-Term  I-Term  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
economic," 4594 . Depending on their different income levels and political preferences , countries are likely to make different choices about allocative efficiency — that is , the choice between economic output and environmental protection along the production possibility frontier .","  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  B-Term  I-Term  O  O  O  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
economic," The social benefits of an innovation take into account the value of all the positive externalities of the new idea or product , whether enjoyed by other companies or society as a whole , as well as the private benefits received by the firm that developed the new technology .","  B-Term  I-Term  I-Term  I-Term  I-Term  I-Term  O  O  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
economic," As you learned in Environmental Protection and Negative Externalities , positive externalities are beneficial spillovers to a third party , or parties . Consider the example of the Big Drug Company , which is planning its R&D budget for the next year .","  O  O  O  O  O  O  O  O  O  O  B-Term  I-Term  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O"
economic," Intellectual property rights include patents , which give the inventor the exclusive legal right to make , use , or sell the invention for a limited time , and copyright laws , which give the author an exclusive legal right over works of literature , music , film / video , and pictures .","  O  O  O  O  B-Term  O  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O  O  B-Term  I-Term  O  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
economic," 4609 . For example , United for Medical Research , a coalition of groups that seek funding for the National Institutes of Health , ( which is supported by federal grants ) , states : “ NIH - supported research added $ 69 billion to our GDP and supported seven million jobs in 2011 alone . ”","  O  O  O  O  O  B-Term  I-Term  I-Term  I-Term  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O"
economic," The first characteristic , that a public good is nonexcludable , means that it is costly or impossible to exclude someone from using the good .","  O  O  O  O  O  O  O  O  O  B-Term  O  O  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
economic," 4615 . Goods that are nonexcludable and rivalrous are called common resources .","  O  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O  O  B-Term  I-Term  O"
economic," 4627 . The U.S. government has implemented a number of programs to assist those below the poverty line and those who have incomes just above the poverty line , who are referred to as the near - poor . Such programs are called the safety net , in recognition of the fact that they offer some protection for those who find themselves without jobs or income .","  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O  O  O  O  O  O  B-Term  I-Term  I-Term  I-Term  O  B-Referential-Definition  I-Referential-Definition  O  O  B-Term  I-Term  I-Term  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O"
economic," Measuring Income Distribution by QuintilesOne common way of measuring income inequality is to rank all households by income , from lowest to highest , and then to divide all households into five groups with equal numbers of people , known as quintiles .","  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O  O  O  B-Term  O"
economic," 4642 . The programs are paid for through the federal income tax , which is a progressive tax system designed in such a way that the rich pay a higher percent in income taxes than the poor .","  O  O  O  O  O  O  O  O  B-Term  I-Term  I-Term  I-Term  O  O  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
